,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
4207,Ulaanbaatar,PM2.5 - Principal,2019-06-30 15:00:00,2019,6,30,15,7.5,31.0,Good,4.0,UG/M3,1 Hr,Valid
4208,Ulaanbaatar,PM2.5 - Principal,2019-06-30 16:00:00,2019,6,30,16,7.2,30.0,Good,7.0,UG/M3,1 Hr,Valid
4209,Ulaanbaatar,PM2.5 - Principal,2019-06-30 17:00:00,2019,6,30,17,6.6,28.0,Good,6.0,UG/M3,1 Hr,Valid
4210,Ulaanbaatar,PM2.5 - Principal,2019-06-30 18:00:00,2019,6,30,18,6.3,26.0,Good,6.0,UG/M3,1 Hr,Valid
4211,Ulaanbaatar,PM2.5 - Principal,2019-06-30 19:00:00,2019,6,30,19,6.6,28.0,Good,7.0,UG/M3,1 Hr,Valid
4212,Ulaanbaatar,PM2.5 - Principal,2019-06-30 20:00:00,2019,6,30,20,6.3,26.0,Good,6.0,UG/M3,1 Hr,Valid
4213,Ulaanbaatar,PM2.5 - Principal,2019-06-30 21:00:00,2019,6,30,21,6.1,25.0,Good,6.0,UG/M3,1 Hr,Valid
4214,Ulaanbaatar,PM2.5 - Principal,2019-06-30 22:00:00,2019,6,30,22,6.5,27.0,Good,7.0,UG/M3,1 Hr,Valid
4215,Ulaanbaatar,PM2.5 - Principal,2019-06-30 23:00:00,2019,6,30,23,6.7,28.0,Good,7.0,UG/M3,1 Hr,Valid
4216,Ulaanbaatar,PM2.5 - Principal,2019-01-07 00:00:00,2019,7,1,0,6.3,26.0,Good,6.0,UG/M3,1 Hr,Valid
4217,Ulaanbaatar,PM2.5 - Principal,2019-01-07 01:00:00,2019,7,1,1,7.1,30.0,Good,8.0,UG/M3,1 Hr,Valid
4218,Ulaanbaatar,PM2.5 - Principal,2019-01-07 02:00:00,2019,7,1,2,11.5,48.0,Good,16.0,UG/M3,1 Hr,Valid
4219,Ulaanbaatar,PM2.5 - Principal,2019-01-07 03:00:00,2019,7,1,3,12.8,52.0,Moderate,14.0,UG/M3,1 Hr,Valid
4220,Ulaanbaatar,PM2.5 - Principal,2019-01-07 04:00:00,2019,7,1,4,10.9,45.0,Good,9.0,UG/M3,1 Hr,Valid
4221,Ulaanbaatar,PM2.5 - Principal,2019-01-07 05:00:00,2019,7,1,5,8.4,35.0,Good,6.0,UG/M3,1 Hr,Valid
4222,Ulaanbaatar,PM2.5 - Principal,2019-01-07 06:00:00,2019,7,1,6,7.2,30.0,Good,6.0,UG/M3,1 Hr,Valid
4223,Ulaanbaatar,PM2.5 - Principal,2019-01-07 07:00:00,2019,7,1,7,6.6,28.0,Good,6.0,UG/M3,1 Hr,Valid
4224,Ulaanbaatar,PM2.5 - Principal,2019-01-07 08:00:00,2019,7,1,8,7.3,30.0,Good,8.0,UG/M3,1 Hr,Valid
4225,Ulaanbaatar,PM2.5 - Principal,2019-01-07 09:00:00,2019,7,1,9,9.6,40.0,Good,12.0,UG/M3,1 Hr,Valid
4230,Ulaanbaatar,PM2.5 - Principal,2019-01-07 14:00:00,2019,7,1,14,5.8,24.0,Good,5.0,UG/M3,1 Hr,Valid
4231,Ulaanbaatar,PM2.5 - Principal,2019-01-07 15:00:00,2019,7,1,15,4.3,18.0,Good,3.0,UG/M3,1 Hr,Valid
4232,Ulaanbaatar,PM2.5 - Principal,2019-01-07 16:00:00,2019,7,1,16,6.6,28.0,Good,9.0,UG/M3,1 Hr,Valid
4233,Ulaanbaatar,PM2.5 - Principal,2019-01-07 17:00:00,2019,7,1,17,6.8,28.0,Good,7.0,UG/M3,1 Hr,Valid
4234,Ulaanbaatar,PM2.5 - Principal,2019-01-07 18:00:00,2019,7,1,18,6.4,27.0,Good,6.0,UG/M3,1 Hr,Valid
4235,Ulaanbaatar,PM2.5 - Principal,2019-01-07 19:00:00,2019,7,1,19,7.2,30.0,Good,8.0,UG/M3,1 Hr,Valid
4236,Ulaanbaatar,PM2.5 - Principal,2019-01-07 20:00:00,2019,7,1,20,7.6,32.0,Good,8.0,UG/M3,1 Hr,Valid
4237,Ulaanbaatar,PM2.5 - Principal,2019-01-07 21:00:00,2019,7,1,21,5.8,24.0,Good,4.0,UG/M3,1 Hr,Valid
4238,Ulaanbaatar,PM2.5 - Principal,2019-01-07 22:00:00,2019,7,1,22,8.4,35.0,Good,11.0,UG/M3,1 Hr,Valid
4239,Ulaanbaatar,PM2.5 - Principal,2019-01-07 23:00:00,2019,7,1,23,15.7,59.0,Moderate,23.0,UG/M3,1 Hr,Valid
4240,Ulaanbaatar,PM2.5 - Principal,2019-02-07 00:00:00,2019,7,2,0,19.3,66.0,Moderate,23.0,UG/M3,1 Hr,Valid
4241,Ulaanbaatar,PM2.5 - Principal,2019-02-07 01:00:00,2019,7,2,1,19.1,66.0,Moderate,19.0,UG/M3,1 Hr,Valid
4242,Ulaanbaatar,PM2.5 - Principal,2019-02-07 02:00:00,2019,7,2,2,16.0,59.0,Moderate,13.0,UG/M3,1 Hr,Valid
4243,Ulaanbaatar,PM2.5 - Principal,2019-02-07 03:00:00,2019,7,2,3,16.0,59.0,Moderate,16.0,UG/M3,1 Hr,Valid
4244,Ulaanbaatar,PM2.5 - Principal,2019-02-07 04:00:00,2019,7,2,4,12.5,52.0,Moderate,9.0,UG/M3,1 Hr,Valid
4245,Ulaanbaatar,PM2.5 - Principal,2019-02-07 05:00:00,2019,7,2,5,9.2,38.0,Good,6.0,UG/M3,1 Hr,Valid
4246,Ulaanbaatar,PM2.5 - Principal,2019-02-07 06:00:00,2019,7,2,6,6.6,28.0,Good,4.0,UG/M3,1 Hr,Valid
4247,Ulaanbaatar,PM2.5 - Principal,2019-02-07 07:00:00,2019,7,2,7,4.8,20.0,Good,3.0,UG/M3,1 Hr,Valid
4248,Ulaanbaatar,PM2.5 - Principal,2019-02-07 08:00:00,2019,7,2,8,4.9,20.0,Good,5.0,UG/M3,1 Hr,Valid
4249,Ulaanbaatar,PM2.5 - Principal,2019-02-07 09:00:00,2019,7,2,9,10.4,43.0,Good,16.0,UG/M3,1 Hr,Valid
4250,Ulaanbaatar,PM2.5 - Principal,2019-02-07 10:00:00,2019,7,2,10,11.7,49.0,Good,13.0,UG/M3,1 Hr,Valid
4251,Ulaanbaatar,PM2.5 - Principal,2019-02-07 11:00:00,2019,7,2,11,13.3,54.0,Moderate,15.0,UG/M3,1 Hr,Valid
4252,Ulaanbaatar,PM2.5 - Principal,2019-02-07 12:00:00,2019,7,2,12,14.6,56.0,Moderate,16.0,UG/M3,1 Hr,Valid
4253,Ulaanbaatar,PM2.5 - Principal,2019-02-07 13:00:00,2019,7,2,13,14.3,56.0,Moderate,14.0,UG/M3,1 Hr,Valid
4254,Ulaanbaatar,PM2.5 - Principal,2019-02-07 14:00:00,2019,7,2,14,10.6,44.0,Good,7.0,UG/M3,1 Hr,Valid
4255,Ulaanbaatar,PM2.5 - Principal,2019-02-07 15:00:00,2019,7,2,15,8.3,35.0,Good,6.0,UG/M3,1 Hr,Valid
4256,Ulaanbaatar,PM2.5 - Principal,2019-02-07 16:00:00,2019,7,2,16,6.6,28.0,Good,5.0,UG/M3,1 Hr,Valid
4257,Ulaanbaatar,PM2.5 - Principal,2019-02-07 17:00:00,2019,7,2,17,6.8,28.0,Good,7.0,UG/M3,1 Hr,Valid
4258,Ulaanbaatar,PM2.5 - Principal,2019-02-07 18:00:00,2019,7,2,18,6.4,27.0,Good,6.0,UG/M3,1 Hr,Valid
4259,Ulaanbaatar,PM2.5 - Principal,2019-02-07 19:00:00,2019,7,2,19,5.7,24.0,Good,5.0,UG/M3,1 Hr,Valid
4260,Ulaanbaatar,PM2.5 - Principal,2019-02-07 20:00:00,2019,7,2,20,4.3,18.0,Good,3.0,UG/M3,1 Hr,Valid
4261,Ulaanbaatar,PM2.5 - Principal,2019-02-07 21:00:00,2019,7,2,21,3.1,13.0,Good,2.0,UG/M3,1 Hr,Valid
4262,Ulaanbaatar,PM2.5 - Principal,2019-02-07 22:00:00,2019,7,2,22,8.5,35.0,Good,14.0,UG/M3,1 Hr,Valid
4263,Ulaanbaatar,PM2.5 - Principal,2019-02-07 23:00:00,2019,7,2,23,16.2,60.0,Moderate,24.0,UG/M3,1 Hr,Valid
4264,Ulaanbaatar,PM2.5 - Principal,2019-03-07 00:00:00,2019,7,3,0,13.1,53.0,Moderate,10.0,UG/M3,1 Hr,Valid
4265,Ulaanbaatar,PM2.5 - Principal,2019-03-07 01:00:00,2019,7,3,1,11.5,48.0,Good,10.0,UG/M3,1 Hr,Valid
4266,Ulaanbaatar,PM2.5 - Principal,2019-03-07 02:00:00,2019,7,3,2,13.2,53.0,Moderate,15.0,UG/M3,1 Hr,Valid
4267,Ulaanbaatar,PM2.5 - Principal,2019-03-07 03:00:00,2019,7,3,3,11.6,48.0,Good,10.0,UG/M3,1 Hr,Valid
4268,Ulaanbaatar,PM2.5 - Principal,2019-03-07 04:00:00,2019,7,3,4,10.8,45.0,Good,10.0,UG/M3,1 Hr,Valid
4269,Ulaanbaatar,PM2.5 - Principal,2019-03-07 05:00:00,2019,7,3,5,10.8,45.0,Good,0.0,UG/M3,1 Hr,Invalid
4270,Ulaanbaatar,PM2.5 - Principal,2019-03-07 06:00:00,2019,7,3,6,6.9,29.0,Good,5.0,UG/M3,1 Hr,Valid
4271,Ulaanbaatar,PM2.5 - Principal,2019-03-07 07:00:00,2019,7,3,7,4.6,19.0,Good,3.0,UG/M3,1 Hr,Valid
4272,Ulaanbaatar,PM2.5 - Principal,2019-03-07 08:00:00,2019,7,3,8,4.3,18.0,Good,4.0,UG/M3,1 Hr,Valid
4273,Ulaanbaatar,PM2.5 - Principal,2019-03-07 09:00:00,2019,7,3,9,4.6,19.0,Good,5.0,UG/M3,1 Hr,Valid
4274,Ulaanbaatar,PM2.5 - Principal,2019-03-07 10:00:00,2019,7,3,10,4.8,20.0,Good,5.0,UG/M3,1 Hr,Valid
4275,Ulaanbaatar,PM2.5 - Principal,2019-03-07 11:00:00,2019,7,3,11,5.4,23.0,Good,6.0,UG/M3,1 Hr,Valid
4276,Ulaanbaatar,PM2.5 - Principal,2019-03-07 12:00:00,2019,7,3,12,4.7,20.0,Good,4.0,UG/M3,1 Hr,Valid
4277,Ulaanbaatar,PM2.5 - Principal,2019-03-07 13:00:00,2019,7,3,13,3.8,16.0,Good,3.0,UG/M3,1 Hr,Valid
4278,Ulaanbaatar,PM2.5 - Principal,2019-03-07 14:00:00,2019,7,3,14,6.4,27.0,Good,9.0,UG/M3,1 Hr,Valid
4279,Ulaanbaatar,PM2.5 - Principal,2019-03-07 15:00:00,2019,7,3,15,7.2,30.0,Good,8.0,UG/M3,1 Hr,Valid
4280,Ulaanbaatar,PM2.5 - Principal,2019-03-07 16:00:00,2019,7,3,16,6.6,28.0,Good,6.0,UG/M3,1 Hr,Valid
4281,Ulaanbaatar,PM2.5 - Principal,2019-03-07 17:00:00,2019,7,3,17,5.3,22.0,Good,4.0,UG/M3,1 Hr,Valid
4282,Ulaanbaatar,PM2.5 - Principal,2019-03-07 18:00:00,2019,7,3,18,3.6,15.0,Good,2.0,UG/M3,1 Hr,Valid
4283,Ulaanbaatar,PM2.5 - Principal,2019-03-07 19:00:00,2019,7,3,19,3.8,16.0,Good,4.0,UG/M3,1 Hr,Valid
4284,Ulaanbaatar,PM2.5 - Principal,2019-03-07 20:00:00,2019,7,3,20,3.8,16.0,Good,0.0,UG/M3,1 Hr,Invalid
4285,Ulaanbaatar,PM2.5 - Principal,2019-03-07 21:00:00,2019,7,3,21,4.6,19.0,Good,5.0,UG/M3,1 Hr,Valid
4286,Ulaanbaatar,PM2.5 - Principal,2019-03-07 22:00:00,2019,7,3,22,4.8,20.0,Good,5.0,UG/M3,1 Hr,Valid
4287,Ulaanbaatar,PM2.5 - Principal,2019-03-07 23:00:00,2019,7,3,23,5.4,23.0,Good,6.0,UG/M3,1 Hr,Valid
4288,Ulaanbaatar,PM2.5 - Principal,2019-04-07 00:00:00,2019,7,4,0,5.7,24.0,Good,6.0,UG/M3,1 Hr,Valid
4289,Ulaanbaatar,PM2.5 - Principal,2019-04-07 01:00:00,2019,7,4,1,5.8,24.0,Good,6.0,UG/M3,1 Hr,Valid
4290,Ulaanbaatar,PM2.5 - Principal,2019-04-07 02:00:00,2019,7,4,2,4.9,20.0,Good,4.0,UG/M3,1 Hr,Valid
4291,Ulaanbaatar,PM2.5 - Principal,2019-04-07 03:00:00,2019,7,4,3,3.9,16.0,Good,3.0,UG/M3,1 Hr,Valid
4292,Ulaanbaatar,PM2.5 - Principal,2019-04-07 04:00:00,2019,7,4,4,7.4,31.0,Good,11.0,UG/M3,1 Hr,Valid
4293,Ulaanbaatar,PM2.5 - Principal,2019-04-07 05:00:00,2019,7,4,5,7.7,32.0,Good,8.0,UG/M3,1 Hr,Valid
4294,Ulaanbaatar,PM2.5 - Principal,2019-04-07 06:00:00,2019,7,4,6,6.8,28.0,Good,6.0,UG/M3,1 Hr,Valid
4295,Ulaanbaatar,PM2.5 - Principal,2019-04-07 07:00:00,2019,7,4,7,6.4,27.0,Good,6.0,UG/M3,1 Hr,Valid
4296,Ulaanbaatar,PM2.5 - Principal,2019-04-07 08:00:00,2019,7,4,8,9.2,38.0,Good,12.0,UG/M3,1 Hr,Valid
4297,Ulaanbaatar,PM2.5 - Principal,2019-04-07 09:00:00,2019,7,4,9,9.1,38.0,Good,9.0,UG/M3,1 Hr,Valid
4298,Ulaanbaatar,PM2.5 - Principal,2019-04-07 10:00:00,2019,7,4,10,12.0,50.0,Good,15.0,UG/M3,1 Hr,Valid
4299,Ulaanbaatar,PM2.5 - Principal,2019-04-07 11:00:00,2019,7,4,11,11.5,48.0,Good,11.0,UG/M3,1 Hr,Valid
4300,Ulaanbaatar,PM2.5 - Principal,2019-04-07 12:00:00,2019,7,4,12,12.2,51.0,Moderate,13.0,UG/M3,1 Hr,Valid
4301,Ulaanbaatar,PM2.5 - Principal,2019-04-07 13:00:00,2019,7,4,13,12.1,51.0,Moderate,12.0,UG/M3,1 Hr,Valid
4302,Ulaanbaatar,PM2.5 - Principal,2019-04-07 14:00:00,2019,7,4,14,11.0,46.0,Good,10.0,UG/M3,1 Hr,Valid
4303,Ulaanbaatar,PM2.5 - Principal,2019-04-07 15:00:00,2019,7,4,15,10.0,42.0,Good,9.0,UG/M3,1 Hr,Valid
4304,Ulaanbaatar,PM2.5 - Principal,2019-04-07 16:00:00,2019,7,4,16,11.5,48.0,Good,13.0,UG/M3,1 Hr,Valid
4305,Ulaanbaatar,PM2.5 - Principal,2019-04-07 17:00:00,2019,7,4,17,10.2,43.0,Good,9.0,UG/M3,1 Hr,Valid
4306,Ulaanbaatar,PM2.5 - Principal,2019-04-07 18:00:00,2019,7,4,18,9.1,38.0,Good,8.0,UG/M3,1 Hr,Valid
4307,Ulaanbaatar,PM2.5 - Principal,2019-04-07 19:00:00,2019,7,4,19,8.6,36.0,Good,8.0,UG/M3,1 Hr,Valid
4308,Ulaanbaatar,PM2.5 - Principal,2019-04-07 20:00:00,2019,7,4,20,8.8,37.0,Good,9.0,UG/M3,1 Hr,Valid
4309,Ulaanbaatar,PM2.5 - Principal,2019-04-07 21:00:00,2019,7,4,21,8.9,37.0,Good,9.0,UG/M3,1 Hr,Valid
4310,Ulaanbaatar,PM2.5 - Principal,2019-04-07 22:00:00,2019,7,4,22,13.9,55.0,Moderate,19.0,UG/M3,1 Hr,Valid
4311,Ulaanbaatar,PM2.5 - Principal,2019-04-07 23:00:00,2019,7,4,23,16.9,61.0,Moderate,20.0,UG/M3,1 Hr,Valid
4312,Ulaanbaatar,PM2.5 - Principal,2019-05-07 00:00:00,2019,7,5,0,19.9,67.0,Moderate,23.0,UG/M3,1 Hr,Valid
4313,Ulaanbaatar,PM2.5 - Principal,2019-05-07 01:00:00,2019,7,5,1,22.4,73.0,Moderate,25.0,UG/M3,1 Hr,Valid
4314,Ulaanbaatar,PM2.5 - Principal,2019-05-07 02:00:00,2019,7,5,2,21.2,70.0,Moderate,20.0,UG/M3,1 Hr,Valid
4315,Ulaanbaatar,PM2.5 - Principal,2019-05-07 03:00:00,2019,7,5,3,19.1,66.0,Moderate,17.0,UG/M3,1 Hr,Valid
4316,Ulaanbaatar,PM2.5 - Principal,2019-05-07 04:00:00,2019,7,5,4,17.5,62.0,Moderate,16.0,UG/M3,1 Hr,Valid
4317,Ulaanbaatar,PM2.5 - Principal,2019-05-07 05:00:00,2019,7,5,5,36.7,104.0,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
4318,Ulaanbaatar,PM2.5 - Principal,2019-05-07 06:00:00,2019,7,5,6,22.3,72.0,Moderate,8.0,UG/M3,1 Hr,Valid
4319,Ulaanbaatar,PM2.5 - Principal,2019-05-07 07:00:00,2019,7,5,7,32.2,93.0,Moderate,42.0,UG/M3,1 Hr,Valid
4320,Ulaanbaatar,PM2.5 - Principal,2019-05-07 08:00:00,2019,7,5,8,23.1,74.0,Moderate,14.0,UG/M3,1 Hr,Valid
4321,Ulaanbaatar,PM2.5 - Principal,2019-05-07 09:00:00,2019,7,5,9,21.5,71.0,Moderate,20.0,UG/M3,1 Hr,Valid
4322,Ulaanbaatar,PM2.5 - Principal,2019-05-07 10:00:00,2019,7,5,10,20.7,69.0,Moderate,20.0,UG/M3,1 Hr,Valid
4323,Ulaanbaatar,PM2.5 - Principal,2019-05-07 11:00:00,2019,7,5,11,20.3,68.0,Moderate,20.0,UG/M3,1 Hr,Valid
4324,Ulaanbaatar,PM2.5 - Principal,2019-05-07 12:00:00,2019,7,5,12,16.1,59.0,Moderate,12.0,UG/M3,1 Hr,Valid
4325,Ulaanbaatar,PM2.5 - Principal,2019-05-07 13:00:00,2019,7,5,13,16.0,59.0,Moderate,16.0,UG/M3,1 Hr,Valid
4326,Ulaanbaatar,PM2.5 - Principal,2019-05-07 14:00:00,2019,7,5,14,14.5,56.0,Moderate,13.0,UG/M3,1 Hr,Valid
4327,Ulaanbaatar,PM2.5 - Principal,2019-05-07 15:00:00,2019,7,5,15,12.7,52.0,Moderate,11.0,UG/M3,1 Hr,Valid
4328,Ulaanbaatar,PM2.5 - Principal,2019-05-07 16:00:00,2019,7,5,16,9.8,41.0,Good,7.0,UG/M3,1 Hr,Valid
4329,Ulaanbaatar,PM2.5 - Principal,2019-05-07 17:00:00,2019,7,5,17,7.9,33.0,Good,6.0,UG/M3,1 Hr,Valid
4330,Ulaanbaatar,PM2.5 - Principal,2019-05-07 18:00:00,2019,7,5,18,8.9,37.0,Good,10.0,UG/M3,1 Hr,Valid
4331,Ulaanbaatar,PM2.5 - Principal,2019-05-07 19:00:00,2019,7,5,19,9.9,41.0,Good,11.0,UG/M3,1 Hr,Valid
4332,Ulaanbaatar,PM2.5 - Principal,2019-05-07 20:00:00,2019,7,5,20,9.9,41.0,Good,10.0,UG/M3,1 Hr,Valid
4333,Ulaanbaatar,PM2.5 - Principal,2019-05-07 21:00:00,2019,7,5,21,8.9,37.0,Good,8.0,UG/M3,1 Hr,Valid
4334,Ulaanbaatar,PM2.5 - Principal,2019-05-07 22:00:00,2019,7,5,22,9.4,39.0,Good,10.0,UG/M3,1 Hr,Valid
4335,Ulaanbaatar,PM2.5 - Principal,2019-05-07 23:00:00,2019,7,5,23,15.7,59.0,Moderate,22.0,UG/M3,1 Hr,Valid
4336,Ulaanbaatar,PM2.5 - Principal,2019-06-07 00:00:00,2019,7,6,0,20.3,68.0,Moderate,25.0,UG/M3,1 Hr,Valid
4337,Ulaanbaatar,PM2.5 - Principal,2019-06-07 01:00:00,2019,7,6,1,22.6,73.0,Moderate,25.0,UG/M3,1 Hr,Valid
4338,Ulaanbaatar,PM2.5 - Principal,2019-06-07 02:00:00,2019,7,6,2,25.3,79.0,Moderate,28.0,UG/M3,1 Hr,Valid
4339,Ulaanbaatar,PM2.5 - Principal,2019-06-07 03:00:00,2019,7,6,3,19.6,67.0,Moderate,14.0,UG/M3,1 Hr,Valid
4340,Ulaanbaatar,PM2.5 - Principal,2019-06-07 04:00:00,2019,7,6,4,17.3,62.0,Moderate,15.0,UG/M3,1 Hr,Valid
4341,Ulaanbaatar,PM2.5 - Principal,2019-06-07 05:00:00,2019,7,6,5,15.1,57.0,Moderate,13.0,UG/M3,1 Hr,Valid
4342,Ulaanbaatar,PM2.5 - Principal,2019-06-07 06:00:00,2019,7,6,6,12.0,50.0,Good,9.0,UG/M3,1 Hr,Valid
4343,Ulaanbaatar,PM2.5 - Principal,2019-06-07 07:00:00,2019,7,6,7,14.5,56.0,Moderate,17.0,UG/M3,1 Hr,Valid
4344,Ulaanbaatar,PM2.5 - Principal,2019-06-07 08:00:00,2019,7,6,8,16.7,61.0,Moderate,19.0,UG/M3,1 Hr,Valid
4345,Ulaanbaatar,PM2.5 - Principal,2019-06-07 09:00:00,2019,7,6,9,17.8,63.0,Moderate,19.0,UG/M3,1 Hr,Valid
4346,Ulaanbaatar,PM2.5 - Principal,2019-06-07 10:00:00,2019,7,6,10,15.4,58.0,Moderate,13.0,UG/M3,1 Hr,Valid
4347,Ulaanbaatar,PM2.5 - Principal,2019-06-07 11:00:00,2019,7,6,11,18.2,64.0,Moderate,21.0,UG/M3,1 Hr,Valid
4348,Ulaanbaatar,PM2.5 - Principal,2019-06-07 12:00:00,2019,7,6,12,18.6,65.0,Moderate,19.0,UG/M3,1 Hr,Valid
4349,Ulaanbaatar,PM2.5 - Principal,2019-06-07 13:00:00,2019,7,6,13,20.3,68.0,Moderate,22.0,UG/M3,1 Hr,Valid
4350,Ulaanbaatar,PM2.5 - Principal,2019-06-07 14:00:00,2019,7,6,14,16.6,60.0,Moderate,13.0,UG/M3,1 Hr,Valid
4351,Ulaanbaatar,PM2.5 - Principal,2019-06-07 15:00:00,2019,7,6,15,13.3,54.0,Moderate,10.0,UG/M3,1 Hr,Valid
4352,Ulaanbaatar,PM2.5 - Principal,2019-06-07 16:00:00,2019,7,6,16,10.6,44.0,Good,8.0,UG/M3,1 Hr,Valid
4353,Ulaanbaatar,PM2.5 - Principal,2019-06-07 17:00:00,2019,7,6,17,9.8,41.0,Good,9.0,UG/M3,1 Hr,Valid
4354,Ulaanbaatar,PM2.5 - Principal,2019-06-07 18:00:00,2019,7,6,18,8.9,37.0,Good,8.0,UG/M3,1 Hr,Valid
4355,Ulaanbaatar,PM2.5 - Principal,2019-06-07 19:00:00,2019,7,6,19,7.4,31.0,Good,6.0,UG/M3,1 Hr,Valid
4356,Ulaanbaatar,PM2.5 - Principal,2019-06-07 20:00:00,2019,7,6,20,7.7,32.0,Good,8.0,UG/M3,1 Hr,Valid
4357,Ulaanbaatar,PM2.5 - Principal,2019-06-07 21:00:00,2019,7,6,21,11.8,49.0,Good,16.0,UG/M3,1 Hr,Valid
4358,Ulaanbaatar,PM2.5 - Principal,2019-06-07 22:00:00,2019,7,6,22,16.9,61.0,Moderate,22.0,UG/M3,1 Hr,Valid
4359,Ulaanbaatar,PM2.5 - Principal,2019-06-07 23:00:00,2019,7,6,23,31.4,92.0,Moderate,46.0,UG/M3,1 Hr,Valid
4360,Ulaanbaatar,PM2.5 - Principal,2019-07-07 00:00:00,2019,7,7,0,28.7,86.0,Moderate,26.0,UG/M3,1 Hr,Valid
4361,Ulaanbaatar,PM2.5 - Principal,2019-07-07 01:00:00,2019,7,7,1,31.8,92.0,Moderate,35.0,UG/M3,1 Hr,Valid
4362,Ulaanbaatar,PM2.5 - Principal,2019-07-07 02:00:00,2019,7,7,2,31.9,93.0,Moderate,32.0,UG/M3,1 Hr,Valid
4363,Ulaanbaatar,PM2.5 - Principal,2019-07-07 03:00:00,2019,7,7,3,24.9,78.0,Moderate,18.0,UG/M3,1 Hr,Valid
4364,Ulaanbaatar,PM2.5 - Principal,2019-07-07 04:00:00,2019,7,7,4,19.4,66.0,Moderate,14.0,UG/M3,1 Hr,Valid
4365,Ulaanbaatar,PM2.5 - Principal,2019-07-07 05:00:00,2019,7,7,5,15.2,58.0,Moderate,11.0,UG/M3,1 Hr,Valid
4366,Ulaanbaatar,PM2.5 - Principal,2019-07-07 06:00:00,2019,7,7,6,13.6,54.0,Moderate,12.0,UG/M3,1 Hr,Valid
4367,Ulaanbaatar,PM2.5 - Principal,2019-07-07 07:00:00,2019,7,7,7,11.8,49.0,Good,10.0,UG/M3,1 Hr,Valid
4368,Ulaanbaatar,PM2.5 - Principal,2019-07-07 08:00:00,2019,7,7,8,9.9,41.0,Good,8.0,UG/M3,1 Hr,Valid
4369,Ulaanbaatar,PM2.5 - Principal,2019-07-07 09:00:00,2019,7,7,9,10.9,45.0,Good,12.0,UG/M3,1 Hr,Valid
4370,Ulaanbaatar,PM2.5 - Principal,2019-07-07 10:00:00,2019,7,7,10,9.9,41.0,Good,9.0,UG/M3,1 Hr,Valid
4371,Ulaanbaatar,PM2.5 - Principal,2019-07-07 11:00:00,2019,7,7,11,8.4,35.0,Good,7.0,UG/M3,1 Hr,Valid
4372,Ulaanbaatar,PM2.5 - Principal,2019-07-07 12:00:00,2019,7,7,12,7.7,32.0,Good,7.0,UG/M3,1 Hr,Valid
4373,Ulaanbaatar,PM2.5 - Principal,2019-07-07 13:00:00,2019,7,7,13,12.3,51.0,Moderate,17.0,UG/M3,1 Hr,Valid
4374,Ulaanbaatar,PM2.5 - Principal,2019-07-07 14:00:00,2019,7,7,14,13.6,54.0,Moderate,15.0,UG/M3,1 Hr,Valid
4375,Ulaanbaatar,PM2.5 - Principal,2019-07-07 15:00:00,2019,7,7,15,13.8,55.0,Moderate,14.0,UG/M3,1 Hr,Valid
4376,Ulaanbaatar,PM2.5 - Principal,2019-07-07 16:00:00,2019,7,7,16,12.4,52.0,Moderate,11.0,UG/M3,1 Hr,Valid
4377,Ulaanbaatar,PM2.5 - Principal,2019-07-07 17:00:00,2019,7,7,17,15.2,58.0,Moderate,18.0,UG/M3,1 Hr,Valid
4378,Ulaanbaatar,PM2.5 - Principal,2019-07-07 18:00:00,2019,7,7,18,16.1,59.0,Moderate,17.0,UG/M3,1 Hr,Valid
4379,Ulaanbaatar,PM2.5 - Principal,2019-07-07 19:00:00,2019,7,7,19,18.0,63.0,Moderate,20.0,UG/M3,1 Hr,Valid
4380,Ulaanbaatar,PM2.5 - Principal,2019-07-07 20:00:00,2019,7,7,20,17.5,62.0,Moderate,17.0,UG/M3,1 Hr,Valid
4381,Ulaanbaatar,PM2.5 - Principal,2019-07-07 21:00:00,2019,7,7,21,15.7,59.0,Moderate,14.0,UG/M3,1 Hr,Valid
4382,Ulaanbaatar,PM2.5 - Principal,2019-07-07 22:00:00,2019,7,7,22,16.3,60.0,Moderate,17.0,UG/M3,1 Hr,Valid
4383,Ulaanbaatar,PM2.5 - Principal,2019-07-07 23:00:00,2019,7,7,23,14.1,55.0,Moderate,12.0,UG/M3,1 Hr,Valid
4384,Ulaanbaatar,PM2.5 - Principal,2019-08-07 00:00:00,2019,7,8,0,12.8,52.0,Moderate,11.0,UG/M3,1 Hr,Valid
4385,Ulaanbaatar,PM2.5 - Principal,2019-08-07 01:00:00,2019,7,8,1,14.7,56.0,Moderate,17.0,UG/M3,1 Hr,Valid
4386,Ulaanbaatar,PM2.5 - Principal,2019-08-07 02:00:00,2019,7,8,2,13.0,53.0,Moderate,11.0,UG/M3,1 Hr,Valid
4387,Ulaanbaatar,PM2.5 - Principal,2019-08-07 03:00:00,2019,7,8,3,10.9,45.0,Good,9.0,UG/M3,1 Hr,Valid
4388,Ulaanbaatar,PM2.5 - Principal,2019-08-07 04:00:00,2019,7,8,4,9.9,41.0,Good,9.0,UG/M3,1 Hr,Valid
